Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"31/03/2022 10:30:18","31/03/2022","Calorific Value, LDZ(EA)","39.0000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","31/03/2022","Calorific Value, LDZ(EM)","39.2000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","31/03/2022","Calorific Value, LDZ(NE)","40.4000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","31/03/2022","Calorific Value, LDZ(NO)","40.3000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","31/03/2022","Calorific Value, LDZ(NT)","38.9000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","31/03/2022","Calorific Value, LDZ(NW)","39.5000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","31/03/2022","Calorific Value, LDZ(SC)","39.4000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","31/03/2022","Calorific Value, LDZ(SE)","38.6000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","31/03/2022","Calorific Value, LDZ(SO)","39.3000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","31/03/2022","Calorific Value, LDZ(SW)","39.1000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","31/03/2022","Calorific Value, LDZ(WM)","39.4000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","31/03/2022","Calorific Value, LDZ(WN)","39.9000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","31/03/2022","Calorific Value, LDZ(WS)","39.0000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, Campbeltown","38.8000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, LDZ(EA)","39.0000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, LDZ(EM)","39.4000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, LDZ(NE)","40.3000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, LDZ(NO)","40.3000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, LDZ(NT)","39.0000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, LDZ(NW)","39.9000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, LDZ(SC)","39.3000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, LDZ(SE)","38.7000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, LDZ(SO)","39.3000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, LDZ(SW)","39.0000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, LDZ(WM)","39.3000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, LDZ(WN)","39.9000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, LDZ(WS)","39.0000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, Oban","38.8000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, Stornoway","93.0000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, Stranraer","38.8000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, Thurso","38.8000","31/03/2022 10:33:16",""
"31/03/2022 10:30:18","30/03/2022","Calorific Value, Wick","38.8000","31/03/2022 10:33:16",""
"30/03/2022 16:00:07","29/03/2022","Calorific Value, LDZ(NO)","40.2000","30/03/2022 16:04:07",""
"30/03/2022 16:00:07","29/03/2022","Calorific Value, LDZ(SE)","38.8000","30/03/2022 16:04:07",""
"30/03/2022 16:00:07","27/03/2022","Calorific Value, LDZ(NE)","40.3000","30/03/2022 16:04:07",""
"30/03/2022 16:00:07","27/03/2022","Calorific Value, LDZ(SE)","38.8000","30/03/2022 16:04:07",""
"30/03/2022 10:30:23","30/03/2022","Calorific Value, LDZ(EA)","39.0000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","30/03/2022","Calorific Value, LDZ(EM)","39.5000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","30/03/2022","Calorific Value, LDZ(NE)","40.3000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","30/03/2022","Calorific Value, LDZ(NO)","40.2000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","30/03/2022","Calorific Value, LDZ(NT)","39.0000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","30/03/2022","Calorific Value, LDZ(NW)","39.2000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","30/03/2022","Calorific Value, LDZ(SC)","39.3000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","30/03/2022","Calorific Value, LDZ(SE)","38.7000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","30/03/2022","Calorific Value, LDZ(SO)","39.3000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","30/03/2022","Calorific Value, LDZ(SW)","39.1000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","30/03/2022","Calorific Value, LDZ(WM)","39.3000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","30/03/2022","Calorific Value, LDZ(WN)","40.0000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","30/03/2022","Calorific Value, LDZ(WS)","39.0000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, Campbeltown","38.8000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, LDZ(EA)","39.1000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, LDZ(EM)","39.4000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, LDZ(NE)","40.3000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, LDZ(NO)","40.3000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, LDZ(NT)","39.1000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, LDZ(NW)","39.9000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, LDZ(SC)","39.3000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, LDZ(SE)","38.7000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, LDZ(SO)","39.3000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, LDZ(SW)","39.1000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, LDZ(WM)","39.4000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, LDZ(WN)","40.1000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, LDZ(WS)","39.0000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, Oban","38.8000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, Stornoway","93.0000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, Stranraer","38.8000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, Thurso","38.8000","30/03/2022 10:33:50",""
"30/03/2022 10:30:23","29/03/2022","Calorific Value, Wick","38.8000","30/03/2022 10:33:50",""
"29/03/2022 16:00:12","27/03/2022","Calorific Value, LDZ(EA)","39.0000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","27/03/2022","Calorific Value, LDZ(EM)","39.5000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","27/03/2022","Calorific Value, LDZ(NE)","37.5000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","27/03/2022","Calorific Value, LDZ(NW)","39.9000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","27/03/2022","Calorific Value, LDZ(SE)","39.0000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","27/03/2022","Calorific Value, LDZ(SW)","39.1000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","27/03/2022","Calorific Value, LDZ(WM)","39.7000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","26/03/2022","Calorific Value, LDZ(EA)","39.1000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","26/03/2022","Calorific Value, LDZ(NE)","38.1000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","26/03/2022","Calorific Value, LDZ(NO)","40.5000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","26/03/2022","Calorific Value, LDZ(NW)","40.1000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","26/03/2022","Calorific Value, LDZ(SE)","39.0000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","26/03/2022","Calorific Value, LDZ(SO)","39.4000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","26/03/2022","Calorific Value, LDZ(WN)","40.2000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","25/03/2022","Calorific Value, LDZ(NE)","37.8000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","25/03/2022","Calorific Value, LDZ(NO)","40.1000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","25/03/2022","Calorific Value, LDZ(NT)","39.3000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","25/03/2022","Calorific Value, LDZ(SE)","38.9000","29/03/2022 16:03:38",""
"29/03/2022 16:00:12","25/03/2022","Calorific Value, LDZ(SO)","39.4000","29/03/2022 16:03:38",""
"29/03/2022 16:00:00","26/03/2022","Calorific Value, LDZ(NE)","40.4000","06/04/2022 09:35:29",""
"29/03/2022 16:00:00","25/03/2022","Calorific Value, LDZ(NE)","40.3000","06/04/2022 09:33:51",""
"29/03/2022 10:30:10","29/03/2022","Calorific Value, LDZ(EA)","39.0000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","29/03/2022","Calorific Value, LDZ(EM)","39.3000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","29/03/2022","Calorific Value, LDZ(NE)","40.3000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","29/03/2022","Calorific Value, LDZ(NO)","40.2000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","29/03/2022","Calorific Value, LDZ(NT)","39.1000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","29/03/2022","Calorific Value, LDZ(NW)","39.9000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","29/03/2022","Calorific Value, LDZ(SC)","39.3000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","29/03/2022","Calorific Value, LDZ(SE)","38.7000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","29/03/2022","Calorific Value, LDZ(SO)","39.4000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","29/03/2022","Calorific Value, LDZ(SW)","39.2000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","29/03/2022","Calorific Value, LDZ(WM)","39.5000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","29/03/2022","Calorific Value, LDZ(WN)","40.1000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","29/03/2022","Calorific Value, LDZ(WS)","38.8000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, Campbeltown","38.8000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, LDZ(EA)","39.0000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, LDZ(EM)","39.5000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, LDZ(NE)","40.3000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, LDZ(NO)","40.2000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, LDZ(NT)","39.0000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, LDZ(NW)","40.0000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, LDZ(SC)","39.3000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, LDZ(SE)","38.8000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, LDZ(SO)","39.4000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, LDZ(SW)","39.1000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, LDZ(WM)","39.6000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, LDZ(WN)","40.1000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, LDZ(WS)","39.1000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, Oban","38.8000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, Stornoway","93.0000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, Stranraer","38.8000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, Thurso","38.8000","29/03/2022 10:33:39",""
"29/03/2022 10:30:10","28/03/2022","Calorific Value, Wick","38.8000","29/03/2022 10:33:39",""
"28/03/2022 10:30:09","28/03/2022","Calorific Value, LDZ(EA)","39.0000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","28/03/2022","Calorific Value, LDZ(EM)","39.7000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","28/03/2022","Calorific Value, LDZ(NE)","40.3000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","28/03/2022","Calorific Value, LDZ(NO)","40.2000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","28/03/2022","Calorific Value, LDZ(NT)","39.1000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","28/03/2022","Calorific Value, LDZ(NW)","39.8000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","28/03/2022","Calorific Value, LDZ(SC)","39.2000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","28/03/2022","Calorific Value, LDZ(SE)","38.6000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","28/03/2022","Calorific Value, LDZ(SO)","39.4000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","28/03/2022","Calorific Value, LDZ(SW)","39.2000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","28/03/2022","Calorific Value, LDZ(WM)","39.7000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","28/03/2022","Calorific Value, LDZ(WN)","40.0000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","28/03/2022","Calorific Value, LDZ(WS)","39.1000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, Campbeltown","38.8000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, LDZ(EA)","39.1000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, LDZ(EM)","39.2000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, LDZ(NE)","40.3000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, LDZ(NO)","40.3000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, LDZ(NT)","39.1000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, LDZ(NW)","40.0000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, LDZ(SC)","39.3000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, LDZ(SE)","39.1000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, LDZ(SO)","39.4000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, LDZ(SW)","39.0000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, LDZ(WM)","39.5000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, LDZ(WN)","40.4000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, LDZ(WS)","39.1000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, Oban","38.8000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, Stornoway","93.0000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, Stranraer","38.8000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, Thurso","38.8000","28/03/2022 10:33:21",""
"28/03/2022 10:30:09","27/03/2022","Calorific Value, Wick","38.8000","28/03/2022 10:33:21",""
"27/03/2022 10:30:08","27/03/2022","Calorific Value, LDZ(EA)","39.1000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","27/03/2022","Calorific Value, LDZ(EM)","39.3000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","27/03/2022","Calorific Value, LDZ(NE)","40.4000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","27/03/2022","Calorific Value, LDZ(NO)","40.3000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","27/03/2022","Calorific Value, LDZ(NT)","39.2000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","27/03/2022","Calorific Value, LDZ(NW)","39.9000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","27/03/2022","Calorific Value, LDZ(SC)","39.3000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","27/03/2022","Calorific Value, LDZ(SE)","38.8000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","27/03/2022","Calorific Value, LDZ(SO)","39.4000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","27/03/2022","Calorific Value, LDZ(SW)","39.1000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","27/03/2022","Calorific Value, LDZ(WM)","39.7000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","27/03/2022","Calorific Value, LDZ(WN)","40.6000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","27/03/2022","Calorific Value, LDZ(WS)","39.0000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, Campbeltown","38.8000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, LDZ(EA)","39.2000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, LDZ(EM)","39.2000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, LDZ(NE)","40.4000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, LDZ(NO)","40.2000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, LDZ(NT)","39.2000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, LDZ(NW)","40.0000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, LDZ(SC)","39.2000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, LDZ(SE)","39.1000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, LDZ(SO)","39.5000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, LDZ(SW)","39.1000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, LDZ(WM)","39.9000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, LDZ(WN)","39.9000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, LDZ(WS)","39.0000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, Oban","38.8000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, Stornoway","93.0000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, Stranraer","38.8000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, Thurso","38.8000","27/03/2022 10:33:16",""
"27/03/2022 10:30:08","26/03/2022","Calorific Value, Wick","38.8000","27/03/2022 10:33:16",""
"26/03/2022 10:30:16","26/03/2022","Calorific Value, LDZ(EA)","39.2000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","26/03/2022","Calorific Value, LDZ(EM)","39.2000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","26/03/2022","Calorific Value, LDZ(NE)","40.3000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","26/03/2022","Calorific Value, LDZ(NO)","40.1000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","26/03/2022","Calorific Value, LDZ(NT)","39.3000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","26/03/2022","Calorific Value, LDZ(NW)","40.1000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","26/03/2022","Calorific Value, LDZ(SC)","39.3000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","26/03/2022","Calorific Value, LDZ(SE)","38.9000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","26/03/2022","Calorific Value, LDZ(SO)","39.4000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","26/03/2022","Calorific Value, LDZ(SW)","39.1000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","26/03/2022","Calorific Value, LDZ(WM)","39.6000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","26/03/2022","Calorific Value, LDZ(WN)","40.3000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","26/03/2022","Calorific Value, LDZ(WS)","39.0000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, Campbeltown","38.8000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, LDZ(EA)","39.2000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, LDZ(EM)","39.2000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, LDZ(NE)","40.3000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, LDZ(NO)","40.3000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, LDZ(NT)","39.2000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, LDZ(NW)","40.1000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, LDZ(SC)","39.3000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, LDZ(SE)","39.1000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, LDZ(SO)","39.5000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, LDZ(SW)","39.1000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, LDZ(WM)","39.5000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, LDZ(WN)","39.9000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, LDZ(WS)","39.0000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, Oban","38.8000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, Stornoway","93.0000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, Stranraer","38.8000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, Thurso","38.8000","26/03/2022 10:33:58",""
"26/03/2022 10:30:16","25/03/2022","Calorific Value, Wick","38.8000","26/03/2022 10:33:58",""
"25/03/2022 16:00:16","24/03/2022","Calorific Value, LDZ(NO)","40.2000","25/03/2022 16:03:55",""
"25/03/2022 10:30:08","25/03/2022","Calorific Value, LDZ(EA)","39.2000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","25/03/2022","Calorific Value, LDZ(EM)","39.2000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","25/03/2022","Calorific Value, LDZ(NE)","40.4000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","25/03/2022","Calorific Value, LDZ(NO)","40.2000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","25/03/2022","Calorific Value, LDZ(NT)","39.3000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","25/03/2022","Calorific Value, LDZ(NW)","40.2000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","25/03/2022","Calorific Value, LDZ(SC)","39.5000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","25/03/2022","Calorific Value, LDZ(SE)","38.9000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","25/03/2022","Calorific Value, LDZ(SO)","39.5000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","25/03/2022","Calorific Value, LDZ(SW)","39.2000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","25/03/2022","Calorific Value, LDZ(WM)","39.4000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","25/03/2022","Calorific Value, LDZ(WN)","39.7000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","25/03/2022","Calorific Value, LDZ(WS)","39.0000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","24/03/2022","Calorific Value, Campbeltown","38.8000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","24/03/2022","Calorific Value, LDZ(EA)","39.2000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","24/03/2022","Calorific Value, LDZ(EM)","39.2000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","24/03/2022","Calorific Value, LDZ(NE)","40.3000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","24/03/2022","Calorific Value, LDZ(NO)","40.3000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","24/03/2022","Calorific Value, LDZ(NT)","39.2000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","24/03/2022","Calorific Value, LDZ(NW)","40.1000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","24/03/2022","Calorific Value, LDZ(SC)","39.3000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","24/03/2022","Calorific Value, LDZ(SE)","39.1000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","24/03/2022","Calorific Value, LDZ(SO)","39.5000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","24/03/2022","Calorific Value, LDZ(SW)","39.1000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","24/03/2022","Calorific Value, LDZ(WM)","39.3000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","24/03/2022","Calorific Value, LDZ(WN)","39.7000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","24/03/2022","Calorific Value, LDZ(WS)","39.0000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","24/03/2022","Calorific Value, Oban","38.8000","25/03/2022 10:33:43",""
"25/03/2022 10:30:08","24/03/2022","Calorific Value, Stornoway","93.0000","25/03/2022 10:33:43",""
