Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"30/08/2022 10:30:17","30/08/2022","Calorific Value, LDZ(NT)","40.1000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","30/08/2022","Calorific Value, LDZ(NW)","40.0000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","30/08/2022","Calorific Value, LDZ(SC)","39.7000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","30/08/2022","Calorific Value, LDZ(SE)","39.6000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","30/08/2022","Calorific Value, LDZ(SO)","39.7000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","30/08/2022","Calorific Value, LDZ(SW)","39.4000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","30/08/2022","Calorific Value, LDZ(WM)","39.3000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","30/08/2022","Calorific Value, LDZ(WN)","40.1000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","30/08/2022","Calorific Value, LDZ(WS)","39.3000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, Campbeltown","38.8000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, LDZ(EA)","39.9000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, LDZ(EM)","39.7000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, LDZ(NE)","40.3000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, LDZ(NO)","40.2000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, LDZ(NT)","39.8000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, LDZ(NW)","40.2000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, LDZ(SC)","39.7000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, LDZ(SE)","39.5000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, LDZ(SO)","39.7000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, LDZ(SW)","39.5000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, LDZ(WM)","39.3000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, LDZ(WN)","40.3000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, LDZ(WS)","39.3000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, Oban","38.8000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, Stornoway","93.0000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, Stranraer","38.8000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, Thurso","38.8000","30/08/2022 10:34:12",""
"30/08/2022 10:30:17","29/08/2022","Calorific Value, Wick","38.8000","30/08/2022 10:34:12",""
"29/08/2022 10:30:22","29/08/2022","Calorific Value, LDZ(EA)","39.9000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","29/08/2022","Calorific Value, LDZ(EM)","39.7000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","29/08/2022","Calorific Value, LDZ(NE)","40.2000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","29/08/2022","Calorific Value, LDZ(NO)","40.3000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","29/08/2022","Calorific Value, LDZ(NT)","39.4000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","29/08/2022","Calorific Value, LDZ(NW)","40.3000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","29/08/2022","Calorific Value, LDZ(SC)","39.7000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","29/08/2022","Calorific Value, LDZ(SE)","39.9000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","29/08/2022","Calorific Value, LDZ(SO)","39.7000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","29/08/2022","Calorific Value, LDZ(SW)","39.6000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","29/08/2022","Calorific Value, LDZ(WM)","37.9000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","29/08/2022","Calorific Value, LDZ(WN)","40.4000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","29/08/2022","Calorific Value, LDZ(WS)","39.3000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, Campbeltown","38.8000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, LDZ(EA)","39.9000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, LDZ(EM)","39.8000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, LDZ(NE)","40.2000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, LDZ(NO)","40.3000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, LDZ(NT)","39.7000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, LDZ(NW)","40.3000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, LDZ(SC)","39.8000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, LDZ(SE)","39.6000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, LDZ(SO)","39.7000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, LDZ(SW)","39.5000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, LDZ(WM)","39.3000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, LDZ(WN)","40.3000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, LDZ(WS)","39.3000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, Oban","38.8000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, Stornoway","93.0000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, Stranraer","38.8000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, Thurso","38.8000","29/08/2022 10:34:48",""
"29/08/2022 10:30:22","28/08/2022","Calorific Value, Wick","38.8000","29/08/2022 10:34:48",""
"28/08/2022 10:30:23","28/08/2022","Calorific Value, LDZ(EA)","39.7000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","28/08/2022","Calorific Value, LDZ(EM)","39.8000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","28/08/2022","Calorific Value, LDZ(NE)","40.1000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","28/08/2022","Calorific Value, LDZ(NO)","40.3000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","28/08/2022","Calorific Value, LDZ(NT)","40.0000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","28/08/2022","Calorific Value, LDZ(NW)","40.4000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","28/08/2022","Calorific Value, LDZ(SC)","39.8000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","28/08/2022","Calorific Value, LDZ(SE)","40.0000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","28/08/2022","Calorific Value, LDZ(SO)","39.8000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","28/08/2022","Calorific Value, LDZ(SW)","39.6000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","28/08/2022","Calorific Value, LDZ(WM)","37.8000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","28/08/2022","Calorific Value, LDZ(WN)","40.3000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","28/08/2022","Calorific Value, LDZ(WS)","39.3000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, Campbeltown","38.8000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, LDZ(EA)","39.7000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, LDZ(EM)","39.7000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, LDZ(NE)","40.2000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, LDZ(NO)","40.2000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, LDZ(NT)","39.9000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, LDZ(NW)","40.3000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, LDZ(SC)","39.8000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, LDZ(SE)","39.6000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, LDZ(SO)","39.8000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, LDZ(SW)","39.5000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, LDZ(WM)","39.3000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, LDZ(WN)","40.1000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, LDZ(WS)","39.3000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, Oban","38.8000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, Stornoway","93.0000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, Stranraer","38.8000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, Thurso","38.8000","28/08/2022 10:34:42",""
"28/08/2022 10:30:23","27/08/2022","Calorific Value, Wick","38.8000","28/08/2022 10:34:42",""
"27/08/2022 10:30:19","27/08/2022","Calorific Value, LDZ(EA)","39.9000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","27/08/2022","Calorific Value, LDZ(EM)","39.7000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","27/08/2022","Calorific Value, LDZ(NE)","40.0000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","27/08/2022","Calorific Value, LDZ(NO)","40.1000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","27/08/2022","Calorific Value, LDZ(NT)","40.0000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","27/08/2022","Calorific Value, LDZ(NW)","40.1000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","27/08/2022","Calorific Value, LDZ(SC)","39.8000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","27/08/2022","Calorific Value, LDZ(SE)","40.0000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","27/08/2022","Calorific Value, LDZ(SO)","40.0000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","27/08/2022","Calorific Value, LDZ(SW)","39.4000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","27/08/2022","Calorific Value, LDZ(WM)","37.9000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","27/08/2022","Calorific Value, LDZ(WN)","40.1000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","27/08/2022","Calorific Value, LDZ(WS)","39.3000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, Campbeltown","38.8000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(EA)","40.0000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(EM)","39.8000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(NE)","40.1000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(NO)","40.4000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(NT)","40.0000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(NW)","40.2000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(SC)","39.8000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(SE)","39.6000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(SO)","40.0000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(SW)","39.4000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(WM)","39.5000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(WN)","40.0000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(WS)","39.3000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, Oban","38.8000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, Stornoway","93.0000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, Stranraer","38.8000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, Thurso","38.8000","27/08/2022 10:34:49",""
"27/08/2022 10:30:19","26/08/2022","Calorific Value, Wick","38.8000","27/08/2022 10:34:49",""
"26/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(EA)","39.9000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(EM)","39.7000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(NE)","40.2000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(NO)","40.3000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(NT)","40.0000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(NW)","39.9000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(SC)","39.8000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(SE)","39.8000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(SO)","39.9000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(SW)","39.4000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(WM)","39.3000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(WN)","40.0000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","26/08/2022","Calorific Value, LDZ(WS)","39.3000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, Campbeltown","38.8000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, LDZ(EA)","39.9000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, LDZ(EM)","39.9000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, LDZ(NE)","40.2000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, LDZ(NO)","40.4000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, LDZ(NT)","40.0000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, LDZ(NW)","40.0000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, LDZ(SC)","39.8000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, LDZ(SE)","39.6000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, LDZ(SO)","39.9000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, LDZ(SW)","39.4000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, LDZ(WM)","39.3000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, LDZ(WN)","40.0000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, LDZ(WS)","39.3000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, Oban","38.8000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, Stornoway","93.0000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, Stranraer","38.8000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, Thurso","38.8000","26/08/2022 10:34:22",""
"26/08/2022 10:30:19","25/08/2022","Calorific Value, Wick","38.8000","26/08/2022 10:34:22",""
"25/08/2022 16:00:16","24/08/2022","Calorific Value, LDZ(SC)","39.8000","25/08/2022 16:05:23",""
"25/08/2022 16:00:16","23/08/2022","Calorific Value, LDZ(EM)","39.8000","25/08/2022 16:05:23",""
"25/08/2022 10:30:20","25/08/2022","Calorific Value, LDZ(EA)","39.9000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","25/08/2022","Calorific Value, LDZ(EM)","39.9000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","25/08/2022","Calorific Value, LDZ(NE)","40.2000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","25/08/2022","Calorific Value, LDZ(NO)","40.5000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","25/08/2022","Calorific Value, LDZ(NT)","40.0000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","25/08/2022","Calorific Value, LDZ(NW)","39.7000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","25/08/2022","Calorific Value, LDZ(SC)","39.8000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","25/08/2022","Calorific Value, LDZ(SE)","39.6000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","25/08/2022","Calorific Value, LDZ(SO)","39.9000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","25/08/2022","Calorific Value, LDZ(SW)","39.6000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","25/08/2022","Calorific Value, LDZ(WM)","37.8000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","25/08/2022","Calorific Value, LDZ(WN)","40.2000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","25/08/2022","Calorific Value, LDZ(WS)","39.3000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, Campbeltown","38.8000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, LDZ(EA)","39.9000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, LDZ(EM)","39.9000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, LDZ(NE)","40.2000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, LDZ(NO)","40.5000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, LDZ(NT)","39.9000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, LDZ(NW)","40.0000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, LDZ(SC)","39.7000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, LDZ(SE)","39.5000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, LDZ(SO)","39.9000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, LDZ(SW)","39.4000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, LDZ(WM)","39.3000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, LDZ(WN)","40.1000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, LDZ(WS)","39.3000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, Oban","38.8000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, Stornoway","93.0000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, Stranraer","38.8000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, Thurso","38.8000","25/08/2022 10:34:43",""
"25/08/2022 10:30:20","24/08/2022","Calorific Value, Wick","38.8000","25/08/2022 10:34:43",""
"24/08/2022 10:30:24","24/08/2022","Calorific Value, LDZ(EA)","39.7000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","24/08/2022","Calorific Value, LDZ(EM)","39.8000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","24/08/2022","Calorific Value, LDZ(NE)","40.2000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","24/08/2022","Calorific Value, LDZ(NO)","40.4000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","24/08/2022","Calorific Value, LDZ(NT)","39.9000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","24/08/2022","Calorific Value, LDZ(NW)","39.6000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","24/08/2022","Calorific Value, LDZ(SC)","39.7000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","24/08/2022","Calorific Value, LDZ(SE)","39.8000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","24/08/2022","Calorific Value, LDZ(SO)","39.9000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","24/08/2022","Calorific Value, LDZ(SW)","39.4000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","24/08/2022","Calorific Value, LDZ(WM)","37.9000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","24/08/2022","Calorific Value, LDZ(WN)","40.1000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","24/08/2022","Calorific Value, LDZ(WS)","39.3000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, Campbeltown","38.8000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, LDZ(EA)","39.8000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, LDZ(EM)","39.7000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, LDZ(NE)","40.1000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, LDZ(NO)","40.5000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, LDZ(NT)","39.9000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, LDZ(NW)","40.1000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, LDZ(SC)","39.7000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, LDZ(SE)","39.4000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, LDZ(SO)","39.8000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, LDZ(SW)","39.4000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, LDZ(WM)","39.3000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, LDZ(WN)","40.1000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, LDZ(WS)","39.3000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, Oban","38.8000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, Stornoway","93.0000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, Stranraer","38.8000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, Thurso","38.8000","24/08/2022 10:34:59",""
"24/08/2022 10:30:24","23/08/2022","Calorific Value, Wick","38.8000","24/08/2022 10:34:59",""
"23/08/2022 16:00:16","22/08/2022","Calorific Value, LDZ(SC)","39.6000","23/08/2022 16:04:12",""
"23/08/2022 16:00:16","22/08/2022","Calorific Value, LDZ(SE)","39.5000","23/08/2022 16:04:12",""
"23/08/2022 16:00:16","21/08/2022","Calorific Value, LDZ(SE)","39.6000","23/08/2022 16:04:12",""
"23/08/2022 16:00:16","20/08/2022","Calorific Value, LDZ(SE)","39.7000","23/08/2022 16:04:12",""
"23/08/2022 10:30:25","23/08/2022","Calorific Value, LDZ(EA)","39.8000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","23/08/2022","Calorific Value, LDZ(EM)","39.7000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","23/08/2022","Calorific Value, LDZ(NE)","40.2000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","23/08/2022","Calorific Value, LDZ(NO)","40.5000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","23/08/2022","Calorific Value, LDZ(NT)","39.9000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","23/08/2022","Calorific Value, LDZ(NW)","39.8000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","23/08/2022","Calorific Value, LDZ(SC)","39.7000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","23/08/2022","Calorific Value, LDZ(SE)","39.9000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","23/08/2022","Calorific Value, LDZ(SO)","39.8000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","23/08/2022","Calorific Value, LDZ(SW)","39.5000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","23/08/2022","Calorific Value, LDZ(WM)","37.9000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","23/08/2022","Calorific Value, LDZ(WN)","40.1000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","23/08/2022","Calorific Value, LDZ(WS)","39.2000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","22/08/2022","Calorific Value, Campbeltown","38.8000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","22/08/2022","Calorific Value, LDZ(EA)","39.8000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","22/08/2022","Calorific Value, LDZ(EM)","39.7000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","22/08/2022","Calorific Value, LDZ(NE)","40.1000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","22/08/2022","Calorific Value, LDZ(NO)","40.5000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","22/08/2022","Calorific Value, LDZ(NT)","39.9000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","22/08/2022","Calorific Value, LDZ(NW)","40.0000","23/08/2022 10:34:17",""
"23/08/2022 10:30:25","22/08/2022","Calorific Value, LDZ(SC)","39.7000","23/08/2022 10:34:17",""
